ID,Prob_DAE
99920503,0.9995784
99920504,1.1150884e-09
99920505,1.0
99920506,0.99700975
99920507,0.08067696
99920508,0.99999666
99920509,1.0
99920510,0.0013791582
99920511,0.981355
99920512,1.0
99920513,5.2286475e-07
99920514,0.9999989
99920515,0.99999845
99920516,1.0
99920517,0.00032845084
99920518,0.99999964
99920519,0.000422984
99920520,2.3403113e-06
99920521,0.17039305
99920522,1.0
99920523,1.0
99920524,0.9999993
99920525,0.90003735
99920526,3.3728058e-05
99920527,1.0
99920528,0.003258439
99920529,0.0036228388
99920530,9.4971125e-05
99920531,1.0
99920532,0.9999567
99920533,2.352852e-09
99920534,1.0
99920535,3.0904297e-07
99920536,1.0
99920537,3.217352e-05
99920538,0.0075593838
99920539,1.0
99920540,0.9814144
99920541,1.0
99920542,0.9916517
99920543,1.0
99920544,1.0
99920545,0.9999865
99920546,1.0
99920547,1.0
99920548,3.4406547e-09
99920549,0.0037719
99920550,3.585504e-05
99920551,2.266321e-05
99920552,0.0014694898
99920553,1.0
99920554,1.0
99920555,1.0
99920556,0.2541014
99920557,0.99999976
99920558,0.9999521
99920559,2.0286601e-05
99920560,0.29903305
99920561,0.99984944
99920562,0.00013142108
99920563,2.9410526e-08
99920564,1.0
99920565,0.86017287
99920566,0.061415136
99920567,1.0
99920568,1.0
99920569,2.0154492e-05
99920570,0.27687302
99920571,0.00082883536
99920572,0.4359767
99920573,1.0
99920574,0.003527913
99920575,0.2208822
99920576,1.0
99920577,0.9999831
99920578,0.0007543672
99920579,0.9992132
99920580,6.265759e-05
99920581,1.0
99920582,0.9998821
99920583,0.99349546
99920584,0.0013282291
99920585,6.096112e-08
99920586,1.0
99920587,0.9999999
99920588,0.07006468
99920589,1.0
99920590,1.0
99920591,1.0210974e-07
99920592,0.9999994
99920593,0.99998665
99920594,2.6607825e-08
99920595,0.9931716
99920596,1.0
99920597,0.99989915
99920598,4.1232917e-05
99920599,1.0
99920600,2.999297e-10
99920601,0.13085112
99920602,0.99999976
99920603,1.0
99920604,0.027507517
99920605,0.0019669984
99920606,1.14500835e-08
99920607,0.0072962097
99920608,7.4121067e-06
99920609,0.99999976
99920610,0.022002026
99920611,0.9998716
99920612,3.775119e-08
99920613,1.0
99920614,1.0
99920615,1.0
99920616,1.0
99920617,1.9752777e-07
99920618,0.026973091
99920619,1.0
99920620,1.0
99920621,0.99999976
99920622,1.6761661e-06
99920623,0.9999999
99920624,3.5057543e-08
99920625,1.0
99920626,0.99999857
99920627,0.0018539653
99920628,0.97601694
99920629,1.0
99920630,8.2016935e-09
99920631,1.7941221e-09
99920632,0.9999982
99920633,5.7729572e-09
99920634,4.8550257e-09
99920635,1.0
99920636,0.034604944
99920637,1.0
99920638,1.8460594e-05
99920639,0.004033497
99920640,1.0
99920641,0.00475006
99920642,5.316551e-07
99920643,1.5373273e-05
99920644,1.0
99920645,1.0
99920646,1.0
99920647,0.99999964
99920648,1.0
99920649,1.0
99920650,0.0012307293
99920651,1.0
99920652,4.0978097e-07
99920653,0.9999598
99920654,0.00015852356
99920655,2.2474047e-05
99920656,1.0
99920657,0.0015536731
99920658,1.03178294e-07
99920659,9.761227e-06
99920660,5.6188554e-05
99920661,2.1778983e-07
99920662,7.262225e-09
99920663,1.3249549e-10
99920664,1.0
99920665,0.00010382233
99920666,1.04988786e-07
99920667,0.999998
99920668,0.99999917
99920669,0.0057363706
99920670,0.04256672
99920671,1.0
99920672,1.0
99920673,1.0
99920674,0.5357244
99920675,4.2429377e-10
99920676,1.0
99920677,1.0
99920678,2.0985303e-06
99920679,0.9999994
99920680,2.4376229e-08
99920681,0.9999864
99920682,0.9999995
99920683,1.0
99920684,0.003563848
99920685,5.5965847e-06
99920686,3.512469e-06
99920687,1.5489442e-05
99920688,1.0
99920689,0.99999785
99920690,1.0
99920691,1.0
99920692,1.0
99920693,0.00010845596
99920694,1.9034179e-09
99920695,0.09074465
99920696,1.0
99920697,0.91779405
99920698,0.99999654
99920699,1.0
99920700,0.9999908
99920701,1.0
99920702,0.9999999
99920703,0.387587
99920704,4.364228e-06
99920705,0.00058389705
99920706,1.2832642e-07
99920707,1.0
99920708,1.0
99920709,3.3792815e-06
99920710,1.0
99920711,0.01497957
99920712,0.073521905
99920713,0.99997234
99920714,1.0
99920715,1.0
99920716,0.00083507475
99920717,1.0
99920718,0.000211521
99920719,1.5422296e-08
99920720,1.0
99920721,9.549717e-06
99920722,5.0177914e-06
99920723,1.0
99920724,0.0032146731
99920725,1.0
99920726,1.6305301e-05
99920727,1.0
99920728,0.007834225
99920729,0.9999995
99920730,1.5945233e-09
99920731,0.99999964
99920732,1.0
99920733,1.0
99920734,0.23004355
99920735,1.0
99920736,0.0855838
99920737,0.99999833
99920738,1.0
99920739,8.121571e-05
99920740,0.051034853
99920741,0.3305907
99920742,1.0
99920743,0.012318701
99920744,7.450976e-07
99920745,0.99979454
99920746,1.2521503e-05
99920747,0.99898404
99920748,4.12489e-06
99920749,0.99922895
99920750,1.0
99920751,1.0980638e-10
99920752,1.0
99920753,0.33942774
99920754,7.9630394e-05
99920755,0.9999491
99920756,0.99999905
99920757,1.7608516e-08
99920758,1.0
99920759,0.4651104
99920760,0.0001864514
99920761,1.0
99920762,0.00026067186
99920763,1.3468554e-07
99920764,1.0
99920765,0.8313399
99920766,0.37699258
99920767,0.94527453
99920768,4.020078e-09
99920769,0.03604711
99920770,0.026188955
99920771,0.0025746808
99920772,2.3452026e-10
99920773,1.0401927e-11
99920774,0.015569024
99920775,1.0
99920776,4.246364e-13
99920777,0.29620054
99920778,1.1345164e-07
99920779,0.9999759
99920780,1.0
99920781,0.9999995
99920782,0.102813765
99920783,1.0
99920784,6.0966585e-07
99920785,1.0
99920786,1.0
99920787,1.0
99920788,0.0045075133
99920789,0.96230245
99920790,1.0
99920791,1.0
99920792,0.00070368336
99920793,1.0
99920794,1.6290121e-12
99920795,0.93580234
99920796,0.22791836
99920797,1.1714075e-13
99920798,0.9999999
99920799,1.0
99920800,1.0
99920801,1.6533798e-10
99920802,1.0
99920803,0.99999964
99920804,1.0
99920805,1.0
99920806,1.0
99920807,4.2663538e-05
99920808,1.0
99920809,0.31345648
99920810,0.9999095
99920811,0.0054629706
99920812,6.604506e-08
99920813,0.0016618487
99920814,1.0
99920815,0.0026475692
99920816,1.0
99920817,0.29841968
99920818,0.99999976
99920819,2.8125614e-06
99920820,1.0
99920821,1.0
99920822,7.5248515e-08
99920823,0.91323674
99920824,0.99981767
99920825,0.012670334
99920826,0.00018539043
99920827,1.0
99920828,1.0
99920829,2.1666796e-10
99920830,0.9995103
99920831,1.0
99920832,0.99997854
99920833,1.0
99920834,0.99999833
99920835,0.9995989
99920836,0.00022068419
99920837,1.0
99920838,1.8966621e-06
99920839,0.9898691
99920840,1.0
99920841,4.907646e-07
99920842,1.1440627e-05
99920843,1.0
99920844,0.99999964
99920845,2.3273675e-08
99920846,2.897014e-07
99920847,3.950308e-05
99920848,0.7040745
99920849,4.943481e-08
99920850,8.855431e-10
99920851,0.6770238
99920852,0.9999962
99920853,0.000603739
99920854,1.0
99920855,1.1442491e-07
99920856,1.0
99920857,1.3345646e-05
99920858,0.9999999
99920859,2.9743032e-05
99920860,9.6365916e-08
99920861,2.4125168e-07
99920862,0.3620111
99920863,2.0679342e-07
99920864,1.0
99920865,1.7604282e-12
99920866,6.312356e-10
99920867,0.15827644
99920868,1.0
99920869,0.9999957
99920870,0.99957734
99920871,0.9999895
99920872,0.08824884
99920873,3.3999746e-05
99920874,1.0
99920875,1.0
99920876,2.5762623e-07
99920877,0.29680398
99920878,0.9999968
99920879,4.5209505e-05
99920880,1.0
99920881,1.0
99920882,0.99754024
99920883,1.0
99920884,1.0
99920885,1.0
99920886,0.0012014814
99920887,1.347584e-05
99920888,1.0
99920889,0.0924954
99920890,1.0
99920891,1.8785218e-05
99920892,1.0692313e-06
99920893,1.0
99920894,3.6242253e-07
99920895,6.809264e-07
99920896,0.9994673
99920897,5.252121e-08
99920898,0.094474055
99920899,1.8265964e-09
99920900,0.6044733
99920901,0.0023699123
99920902,0.9999858
99920903,0.0064853136
99920904,0.9999999
99920905,0.24993993
99920906,1.0
99920907,0.0008549967
99920908,1.0
99920909,0.0052189245
99920910,2.3487583e-09
99920911,1.0
99920912,0.9650808
99920913,0.0107346
99920914,1.0
99920915,0.99805945
99920916,0.9999906
99920917,8.821798e-06
99920918,1.9378427e-07
99920919,0.26936695
99920920,0.0022538549
99920921,1.3704883e-10
99920922,4.047864e-08
99920923,0.9999205
99920924,0.002962623
99920925,1.0
99920926,1.9252414e-07
99920927,1.8564045e-10
99920928,2.4163692e-05
99920929,1.0
99920930,1.0
99920931,1.3652357e-07
99920932,1.0
99920933,0.9996989
99920934,0.016504979
99920935,8.4050924e-05
99920936,0.002376625
99920937,0.99999976
99920938,1.0
99920939,0.99819094
99920940,1.0
99920941,1.0
99920942,0.58228207
99920943,2.1578355e-08
99920944,1.0
99920945,1.0
99920946,0.0018919575
99920947,0.0077493154
99920948,1.0
99920949,1.0
99920950,0.9999995
99920951,0.99994326
99920952,0.23356517
99920953,0.99997985
99920954,1.6874857e-05
99920955,4.4993594e-05
99920956,1.0229236e-06
99920957,0.0045634704
99920958,1.0
99920959,1.0
99920960,1.0
99920961,4.172698e-10
99920962,1.0
99920963,0.84527475
99920964,0.9999962
99920965,4.2909e-06
99920966,1.0
99920967,1.0
99920968,0.0056703705
99920969,4.0985433e-06
99920970,4.645163e-07
99920971,2.5839392e-07
99920972,0.000103085404
99920973,4.005882e-08
99920974,0.9994702
99920975,9.813497e-06
99920976,6.2590443e-06
99920977,1.0
99920978,1.7538751e-07
99920979,0.18433657
99920980,7.9974456e-08
99920981,4.5682168e-07
99920982,1.0
99920983,0.8603484
99920984,0.0013281159
99920985,0.99999
99920986,0.004478435
99920987,1.0
99920988,0.025679635
99920989,0.0010453823
99920990,0.00029560857
99920991,1.0
99920992,0.99804497
99920993,1.0
99920994,1.0
99920995,0.15935661
99920996,0.0005602468
99920997,1.0
99920998,1.0
99920999,1.0
99921000,0.00017312697
99921001,0.8236325
99921002,1.0
99921003,0.99999547
99921004,0.999998
99921005,2.1487514e-07
99921006,1.0
99921007,2.5785965e-10
99921008,0.0049929633
99921009,1.0
99921010,1.0
99921011,1.0
99921012,1.0
99921013,2.0801886e-05
99921014,0.0006595439
99921015,1.0
99921016,6.944425e-05
99921017,1.0
99921018,1.0
99921019,0.0036599524
99921020,6.913012e-06
99921021,3.5590503e-10
99921022,0.99999297
99921023,0.99909186
99921024,0.6127902
99921025,1.0
99921026,0.013939329
99921027,1.0
99921028,0.9714019
99921029,0.00041494632
99921030,5.322252e-05
99921031,2.3022544e-08
99921032,0.07514036
99921033,1.0
99921034,1.3359424e-06
99921035,1.0
99921036,1.0
99921037,1.0
99921038,0.022330923
99921039,0.0066146846
99921040,1.0
99921041,2.245757e-10
99921042,1.0
99921043,1.0
99921044,0.0002882869
99921045,1.0
99921046,0.8586765
99921047,1.0
99921048,1.1990409e-06
99921049,4.0591675e-07
99921050,1.0
99921051,1.0
99921052,4.886287e-09
99921053,0.013247363
99921054,1.0
99921055,0.092807606
99921056,1.4334155e-06
99921057,3.6109308e-05
99921058,0.00010434996
99921059,1.0
99921060,1.0
99921061,2.6835246e-06
99921062,2.1269809e-05
99921063,1.0
99921064,2.0895215e-05
99921065,1.4972749e-06
99921066,1.0
99921067,1.0
99921068,1.0
99921069,1.0
99921070,1.0
99921071,9.970823e-08
99921072,7.4669995e-05
99921073,1.0
99921074,0.46582562
99921075,5.4395965e-05
99921076,2.4425967e-07
99921077,0.002171841
99921078,1.0
99921079,1.0
99921080,1.0
99921081,1.0
99921082,0.62090564
99921083,0.00014214937
99921084,6.69365e-05
99921085,0.9999995
99921086,3.2364394e-13
99921087,1.2387434e-06
99921088,1.3080601e-07
99921089,0.9964594
99921090,1.0
99921091,1.0
99921092,0.99999905
99921093,0.78794545
99921094,1.0
99921095,1.0
99921096,0.0007002445
99921097,0.17692785
99921098,4.0839977e-06
99921099,0.99989796
99921100,1.0
99921101,0.9937785
99921102,1.0
99921103,1.0
99921104,0.9992518
99921105,0.99334234
99921106,0.045774065
99921107,1.0
99921108,0.0052847844
99921109,1.0
99921110,1.0
99921111,0.0020163534
99921112,1.4198629e-07
99921113,4.1423192e-07
99921114,2.6601331e-08
99921115,1.0
99921116,8.3564356e-07
99921117,0.99998724
99921118,5.839206e-08
99921119,1.0
99921120,1.0
99921121,0.08477511
99921122,0.9999989
99921123,0.99999595
99921124,1.0
99921125,0.042680953
99921126,2.071522e-06
99921127,1.0
99921128,3.1186423e-07
99921129,1.7664526e-08
99921130,1.3946543e-07
99921131,1.0122405e-09
99921132,0.95552504
99921133,1.0
99921134,1.0
99921135,0.8391179
99921136,1.0
99921137,0.99999976
99921138,1.7440679e-09
99921139,0.99987805
99921140,0.0021347397
99921141,1.0
99921142,1.0
99921143,0.77827007
99921144,0.9999609
99921145,1.617936e-08
99921146,1.0
99921147,1.0
99921148,0.07974764
99921149,0.9999871
99921150,1.0
99921151,3.3057808e-05
99921152,0.9870991
99921153,5.0310582e-09
99921154,1.0
99921155,1.0
99921156,1.0
99921157,0.9999193
99921158,0.6483591
99921159,3.5955484e-06
99921160,4.8570474e-08
99921161,0.9999987
99921162,2.3373909e-07
99921163,5.3209273e-08
99921164,3.858254e-06
99921165,0.99993956
99921166,0.9999974
99921167,1.0
99921168,1.0985657e-05
99921169,0.16843484
99921170,1.0
99921171,0.04324238
99921172,6.5769757e-07
99921173,1.0
99921174,0.27909032
99921175,0.031291142
99921176,0.0001208266
99921177,0.00043156938
99921178,6.220065e-07
99921179,7.866007e-13
99921180,1.0
99921181,1.0
99921182,1.1042513e-06
99921183,0.9999918
99921184,3.8998292e-05
99921185,9.730915e-05
99921186,0.9994098
99921187,0.9996158
99921188,0.012759896
99921189,1.0
99921190,0.06638597
99921191,1.0
99921192,1.0
99921193,1.0
99921194,8.6082395e-07
99921195,1.0
99921196,1.0
99921197,0.9999993
99921198,7.4110117e-06
99921199,1.0
99921200,3.3693334e-07
99921201,0.0007544427
99921202,1.0
99921203,0.99998415
99921204,0.00010594324
99921205,0.99993885
99921206,0.011356622
99921207,0.99999964
99921208,1.1128929e-10
99921209,0.0001161537
99921210,0.6574729
99921211,0.9999999
99921212,1.0
99921213,1.7024499e-07
99921214,0.010440223
99921215,1.0
99921216,0.9999999
99921217,0.011276217
99921218,0.000528429
99921219,0.1683609
99921220,1.0
99921221,0.00022129419
99921222,1.1512149e-05
99921223,0.0913635
99921224,2.7129854e-06
99921225,1.0
99921226,1.0
99921227,1.0
99921228,1.0
99921229,1.0
99921230,0.8664376
99921231,0.0049722474
99921232,4.611311e-09
99921233,0.56162024
99921234,2.108395e-09
99921235,0.9999999
99921236,1.0
99921237,1.0
99921238,1.0
99921239,1.0
99921240,3.23857e-09
99921241,0.30558228
99921242,0.9566025
99921243,1.0
99921244,1.0
99921245,0.00051829434
99921246,0.99998605
99921247,2.5805704e-07
99921248,1.0
99921249,1.0146234e-06
99921250,0.999564
99921251,1.0
99921252,2.5967408e-06
99921253,4.665219e-05
99921254,1.0
99921255,1.0036064e-06
99921256,0.99999726
99921257,0.004322738
99921258,1.0
99921259,6.9582713e-09
99921260,1.0
99921261,0.9307723
99921262,0.0001843323
99921263,0.00018207559
99921264,0.93510413
99921265,1.1261251e-06
99921266,4.399474e-12
99921267,4.8241398e-09
99921268,3.82615e-05
99921269,3.311301e-09
99921270,0.27148315
99921271,0.5877805
99921272,4.864907e-09
99921273,0.94676995
99921274,1.0334791e-05
99921275,1.4465671e-07
99921276,0.9737259
99921277,1.0
99921278,1.0
99921279,1.0
99921280,0.5981449
99921281,1.1845633e-08
99921282,1.0
99921283,1.3381857e-08
99921284,0.9966304
99921285,3.1916974e-05
99921286,3.8927386e-09
99921287,3.0882957e-10
99921288,1.0
99921289,1.0
99921290,0.99999964
99921291,1.0
99921292,1.0
99921293,1.0
99921294,0.9999784
99921295,0.012314356
99921296,0.52096057
99921297,1.0
99921298,0.00022656351
99921299,1.0
99921300,8.222518e-05
99921301,7.767774e-08
99921302,5.2111866e-09
99921303,0.017239917
99921304,0.21912372
99921305,1.1075081e-05
99921306,2.8424763e-08
99921307,4.6079474e-11
99921308,0.05072288
99921309,1.0
99921310,1.0
99921311,1.0
99921312,1.0
99921313,0.963999
99921314,0.01402942
99921315,2.0306152e-07
99921316,5.9306956e-07
99921317,1.9256483e-06
99921318,1.0
99921319,1.0
99921320,1.0
99921321,1.1317311e-06
99921322,1.0
99921323,1.0
99921324,1.0
99921325,8.5478774e-08
99921326,7.2811977e-13
99921327,1.0
99921328,1.0
99921329,0.07033244
99921330,0.99911577
99921331,1.0889205e-05
99921332,0.35057035
99921333,0.0003923727
99921334,6.3423955e-05
99921335,2.114114e-06
99921336,0.99999857
99921337,0.20921463
99921338,2.0581719e-09
99921339,0.9999958
99921340,0.99999046
99921341,1.0
99921342,7.154078e-10
99921343,8.604622e-08
99921344,1.0
99921345,1.3231713e-07
99921346,0.96101505
99921347,1.0
99921348,0.9999999
99921349,0.99488467
99921350,1.0
99921351,0.39168325
99921352,1.3540504e-08
99921353,1.0
99921354,0.99999964
99921355,1.0
99921356,0.995861
99921357,0.0030771377
99921358,0.9999999
99921359,0.00148529
99921360,4.333686e-09
99921361,0.99999213
99921362,1.0
99921363,1.0
99921364,2.5410955e-07
99921365,5.8117053e-06
99921366,1.2537896e-07
99921367,3.4095334e-05
99921368,1.3438801e-05
99921369,0.99999964
99921370,2.1964702e-08
99921371,0.99218565
99921372,0.042656586
99921373,1.0
99921374,0.00015360325
99921375,0.99986756
99921376,1.0
99921377,1.0
99921378,3.2457574e-12
99921379,0.99999964
99921380,0.049496077
99921381,1.0
99921382,0.08942152
99921383,0.9904083
99921384,0.018676667
99921385,0.9865824
99921386,1.0
99921387,1.0
99921388,0.9999676
99921389,0.99999547
99921390,0.9999795
99921391,7.003293e-05
99921392,4.1269974e-05
99921393,0.42685932
99921394,1.0
99921395,1.5242207e-09
99921396,3.8316197e-05
99921397,0.99999774
99921398,1.0
99921399,1.0
99921400,0.9999131
99921401,9.13026e-05
99921402,0.9710434
99921403,1.0
99921404,0.00023250475
99921405,0.00012433024
99921406,1.0
99921407,1.0
99921408,1.0
99921409,1.0
99921410,1.0
99921411,1.0
99921412,0.10156247
99921413,1.0
99921414,0.00093640684
99921415,0.53182167
99921416,1.0
99921417,2.070252e-08
99921418,0.9999211
99921419,1.0
99921420,2.2834308e-09
99921421,1.0
99921422,0.99943393
99921423,4.3377546e-09
99921424,7.174513e-12
99921425,0.99999857
99921426,6.600055e-10
99921427,0.99999905
99921428,1.0
99921429,0.99981946
99921430,0.0007326196
99921431,0.9434579
99921432,0.9999994
99921433,0.33646473
99921434,1.0
99921435,9.605245e-07
99921436,1.0
99921437,1.0
99921438,2.2250531e-05
99921439,0.9913107
99921440,1.0
99921441,0.02001073
99921442,0.00022217557
99921443,3.338832e-06
99921444,2.9651841e-05
99921445,0.9997985
99921446,3.0416715e-05
99921447,0.99999917
99921448,0.9999893
99921449,1.0
99921450,0.80672675
99921451,1.0
99921452,1.0
99921453,1.0
99921454,1.0
99921455,2.1237784e-07
99921456,1.0
99921457,1.2484162e-06
99921458,1.7018021e-06
99921459,0.93876636
99921460,0.9999993
99921461,1.0
99921462,0.9999275
99921463,0.24455933
99921464,0.00012435869
99921465,1.0
99921466,0.00030323147
99921467,0.98653793
99921468,1.0
99921469,1.5994214e-09
99921470,8.411317e-07
99921471,1.0
99921472,0.47632754
99921473,1.0
99921474,3.807403e-07
99921475,0.99753654
99921476,1.0
99921477,1.0
99921478,7.643372e-10
99921479,1.0
99921480,0.99920875
99921481,0.09791804
99921482,1.0
99921483,1.0
99921484,1.7940582e-06
99921485,0.36070517
99921486,0.9999609
99921487,0.0009937481
99921488,0.9999993
99921489,0.44015196
99921490,1.208554e-07
99921491,0.0005531404
99921492,0.9999963
99921493,0.2666593
99921494,7.343172e-05
99921495,1.0
99921496,0.9998871
99921497,2.2235591e-10
99921498,0.99998546
99921499,0.92925584
99921500,5.6449357e-05
99921501,0.8083878
99921502,1.8176854e-09
99921503,0.10539281
99921504,6.175658e-08
99921505,0.35605824
99921506,1.0
99921507,0.99994886
99921508,3.2070157e-06
99921509,5.2350485e-12
99921510,0.028968675
99921511,1.0
99921512,1.0
99921513,0.6503236
99921514,8.154407e-11
99921515,1.0
99921516,0.9999989
99921517,1.0
99921518,1.0
99921519,8.156948e-05
99921520,0.9999999
99921521,0.99776447
99921522,0.01935052
99921523,1.0
99921524,1.0
99921525,0.05136293
99921526,1.0
99921527,0.9999994
99921528,1.0
99921529,3.0703118e-10
99921530,1.1692721e-08
99921531,1.5834097e-07
99921532,0.00036431072
99921533,3.0906212e-05
99921534,2.6622172e-07
99921535,0.005379993
99921536,0.99999726
99921537,7.055366e-08
99921538,0.0005701782
99921539,4.3089836e-05
99921540,3.0324696e-05
99921541,1.0
99921542,4.0476212e-07
99921543,1.0
99921544,0.99999845
99921545,1.0
99921546,0.0049260245
99921547,6.6695964e-09
99921548,2.716566e-06
99921549,9.103751e-12
99921550,1.0
99921551,1.0
99921552,0.9997845
99921553,1.0
99921554,0.9964972
99921555,3.5796118e-06
99921556,0.030040575
99921557,4.4703565e-06
99921558,1.0
99921559,0.034487393
99921560,0.00033336043
99921561,0.99361974
99921562,1.0
99921563,6.712496e-11
99921564,1.0
99921565,1.0
99921566,0.055563588
99921567,1.1346585e-05
99921568,1.0
99921569,0.031473722
99921570,1.0
99921571,0.9998311
99921572,9.364198e-05
99921573,1.0
99921574,0.99999225
99921575,0.0006164156
99921576,2.9514624e-10
99921577,1.0
99921578,0.9998505
99921579,1.0
99921580,0.9957112
99921581,0.99900585
99921582,0.9999999
99921583,0.7912166
99921584,0.05695908
99921585,7.150209e-07
99921586,1.0
99921587,1.0
99921588,0.18594518
99921589,0.39809445
99921590,8.0177436e-08
99921591,1.0
99921592,0.00010980639
99921593,1.0
99921594,1.0
99921595,2.4961423e-06
99921596,1.0
99921597,3.1828858e-07
99921598,0.9999963
99921599,0.99257904
99921600,0.04395057
99921601,1.0
99921602,0.9998178
99921603,1.0
99921604,0.999992
99921605,4.2244866e-07
99921606,3.3933826e-05
99921607,0.011783195
99921608,0.648234
99921609,1.9562228e-06
99921610,0.99999976
99921611,0.9999311
99921612,1.0
99921613,0.86613506
99921614,2.8971708e-10
99921615,0.99172044
99921616,7.0007273e-12
99921617,0.00016050096
99921618,0.0008476324
99921619,0.043821316
99921620,1.0118724e-08
99921621,0.9999615
99921622,3.8178833e-09
99921623,1.0
99921624,6.2598975e-11
99921625,7.128266e-07
99921626,1.0
99921627,1.0
99921628,0.0007471079
99921629,1.0
99921630,1.961171e-08
99921631,1.0
99921632,0.93918586
99921633,1.0
99921634,3.558516e-09
99921635,0.014863294
99921636,3.998434e-05
99921637,1.0
99921638,1.2857058e-06
99921639,1.0
99921640,0.50652796
99921641,0.026043922
99921642,4.106812e-07
99921643,0.99895537
99921644,1.0
99921645,0.017558958
99921646,0.12375674
99921647,9.942772e-06
99921648,8.857169e-06
99921649,9.627255e-07
99921650,0.33925733
99921651,1.0
99921652,1.0
99921653,0.999673
99921654,1.0
99921655,0.00050378987
99921656,0.02436989
99921657,9.0765957e-07
99921658,1.0
99921659,1.2397218e-05
99921660,1.0
99921661,4.3460174e-10
99921662,0.006284022
99921663,0.00017236156
99921664,0.0037174625
99921665,1.0
99921666,1.0
99921667,0.0010432553
99921668,3.7357033e-05
99921669,1.0
99921670,0.739792
99921671,1.0
99921672,6.400877e-09
99921673,0.0033471864
99921674,8.929942e-05
99921675,8.915484e-08
99921676,1.0
99921677,4.264632e-06
99921678,3.0175045e-07
99921679,3.2704076e-05
99921680,0.9999987
99921681,1.0
99921682,0.42347243
99921683,0.00088075985
99921684,1.0
99921685,1.0
99921686,0.9999901
99921687,5.7999394e-10
99921688,1.0
99921689,1.0
99921690,0.008458623
99921691,1.0
99921692,4.8513153e-05
99921693,2.1142742e-07
99921694,1.0
99921695,0.00093112834
99921696,1.0
99921697,0.0011958178
99921698,0.09534719
99921699,1.0
99921700,0.9997303
99921701,0.0031310783
99921702,0.0014007104
99921703,0.030771874
99921704,1.0
99921705,1.0
99921706,1.0
99921707,1.0
99921708,2.9894363e-06
99921709,0.9836548
99921710,1.0
99921711,0.8729212
99921712,0.00034194594
99921713,3.0240578e-08
99921714,0.9999999
99921715,0.6392848
99921716,0.0037299693
99921717,3.14521e-07
99921718,1.0
99921719,0.99604994
99921720,0.0023521439
99921721,0.99999845
99921722,2.9888128e-05
99921723,3.5911168e-07
99921724,0.0029644517
99921725,0.014519503
99921726,5.53632e-08
99921727,0.99615353
99921728,8.567895e-07
99921729,0.04726503
99921730,0.9999888
99921731,0.37852463
99921732,0.93472135
99921733,1.0
99921734,0.999997
99921735,1.0
99921736,0.016454155
99921737,8.097652e-07
99921738,1.0
99921739,1.0
99921740,1.0165081e-06
99921741,1.0
99921742,5.7266254e-07
99921743,1.0
99921744,1.0
99921745,0.33627746
99921746,0.99999917
99921747,0.36895934
99921748,0.81216735
99921749,1.0
99921750,0.9999981
99921751,2.7570026e-09
99921752,0.0006481094
99921753,0.9999988
99921754,0.015774364
99921755,2.1256283e-05
99921756,3.6925558e-05
99921757,1.0
99921758,1.0
99921759,0.037998464
99921760,0.99999964
99921761,0.17555395
99921762,1.0
99921763,1.0
99921764,1.0
99921765,1.0
99921766,1.4489045e-07
99921767,0.0009202628
99921768,4.481591e-06
99921769,3.6659786e-11
99921770,0.024346933
99921771,0.7895945
99921772,4.132702e-06
99921773,0.32819185
99921774,1.6121993e-07
99921775,0.32473227
99921776,1.730139e-05
99921777,9.110305e-06
99921778,0.15544136
99921779,1.0
99921780,0.0010806343
99921781,1.0
99921782,1.0
99921783,1.0
99921784,4.575208e-05
99921785,2.8562821e-05
99921786,7.047463e-05
99921787,5.572411e-06
99921788,0.012405148
99921789,8.226808e-05
99921790,0.83601624
99921791,0.0029648803
99921792,1.0
99921793,0.0038618096
99921794,1.3281817e-09
99921795,0.9999987
99921796,1.3269669e-08
99921797,1.7247947e-05
99921798,0.99652797
99921799,0.00022537037
99921800,1.0
99921801,1.0
99921802,5.2959695e-08
99921803,0.01106787
99921804,1.2423616e-08
99921805,0.017053133
99921806,1.0
99921807,1.3815112e-10
99921808,9.049949e-06
99921809,0.0024850743
99921810,0.9984475
99921811,1.0
99921812,1.0
99921813,0.28246856
99921814,0.0005514173
99921815,0.12515539
99921816,1.0
99921817,1.0
99921818,1.0
99921819,1.0
99921820,2.0461046e-09
99921821,0.00059297186
99921822,1.0736374e-08
99921823,0.99937856
99921824,0.51785916
99921825,1.0
99921826,2.90399e-05
99921827,1.0
99921828,1.0
99921829,1.0
99921830,2.3979536e-07
99921831,4.916448e-08
99921832,0.00049335475
99921833,0.9883271
99921834,0.99998355
99921835,1.0
99921836,0.9980248
99921837,0.9530451
99921838,0.00036077382
99921839,0.9999999
99921840,5.1799214e-09
99921841,6.281039e-05
99921842,0.007139182
99921843,0.99833965
99921844,1.0
99921845,1.0
99921846,5.346527e-06
99921847,1.0
99921848,2.5420037e-05
99921849,0.00022801287
99921850,0.9492482
99921851,0.0007609911
99921852,0.9999846
99921853,1.0
99921854,1.0
99921855,0.80835617
99921856,1.0
99921857,0.99999285
99921858,0.08633651
99921859,1.0
99921860,0.02486425
99921861,0.8238359
99921862,8.756475e-07
99921863,1.0
99921864,0.08575656
99921865,0.97303843
99921866,4.908687e-09
99921867,1.0
99921868,0.0028786298
99921869,1.0
99921870,1.0
99921871,0.9955485
99921872,3.0941395e-05
99921873,6.344067e-06
99921874,1.0
99921875,7.8119893e-07
99921876,1.0
99921877,2.3172639e-08
